ind,cost_element,cost_2018,sup_cost_ele,alg_name,fun_unit,variables,account,algno,updated,source_row_type
1,2_fac,3266428952.085057,,,$,,2,LPSR_DIRECT,0,rollup_from_subaccounts
2,2_mat,794260433.2990031,,,$,,2,LPSR_DIRECT,0,rollup_from_subaccounts
3,2_lab,2613033578.0187063,,,$,,2,LPSR_DIRECT,0,rollup_from_subaccounts
4,21_fac,314038745.59416413,2_fac,,$,,21,LPSR_DIRECT,0,rollup_from_subaccounts
5,21_mat,492688958.19741386,2_mat,,$,,21,LPSR_DIRECT,0,rollup_from_subaccounts
6,21_lab,1066479935.0580729,2_lab,,$,,21,LPSR_DIRECT,0,rollup_from_subaccounts
7,211_fac,1229953.366187282,21_fac,,$,,211,LPSR_DIRECT,0,rollup_from_subaccounts
8,211_mat,62780240.46622049,21_mat,,$,,211,LPSR_DIRECT,0,rollup_from_subaccounts
9,211_lab,104772309.3109507,21_lab,,$,,211,LPSR_DIRECT,0,rollup_from_subaccounts
10,211.1_fac,664010.2897517778,211_fac,category_scale,$,"ref_211_1_fac, scale_S, scale_ap1000",211.1,LPSR_DIRECT,0,category_scaled
11,211.1_mat,8701537.62027528,211_mat,category_scale,$,"ref_211_1_mat, scale_S, scale_ap1000",211.1,LPSR_DIRECT,0,category_scaled
12,211.1_lab,11526304.573820388,211_lab,category_scale,$,"ref_211_1_lab, scale_S, scale_ap1000",211.1,LPSR_DIRECT,0,category_scaled
13,211.4_fac,0.0,211_fac,,$,,211.4,LPSR_DIRECT,0,category_scaled
14,211.4_mat,10578450.488724835,211_mat,category_scale,$,"ref_211_4_mat, scale_P, scale_ap1000",211.4,LPSR_DIRECT,0,category_scaled
15,211.4_lab,14200824.951794563,211_lab,category_scale,$,"ref_211_4_lab, scale_P, scale_ap1000",211.4,LPSR_DIRECT,0,category_scaled
16,211.7_fac,565943.0764355041,211_fac,,$,,211.7,LPSR_DIRECT,0,rollup_from_subaccounts
17,211.7_mat,43500252.35722038,211_mat,,$,,211.7,LPSR_DIRECT,0,rollup_from_subaccounts
18,211.7_lab,79045179.78533573,211_lab,,$,,211.7,LPSR_DIRECT,0,rollup_from_subaccounts
19,211.71_fac,565943.0764355041,211.7_fac,sum_all,$,"ce_211_711_fac, ce_211_712_fac",211.71,LPSR_DIRECT,0,rollup_from_moved_variables
20,211.71_mat,43500252.35722038,211.7_mat,sum_all,$,"ce_211_711_mat, ce_211_712_mat",211.71,LPSR_DIRECT,0,rollup_from_moved_variables
21,211.71_lab,79045179.78533573,211.7_lab,sum_all,$,"ce_211_711_lab, ce_211_712_lab",211.71,LPSR_DIRECT,0,rollup_from_moved_variables
22,212_fac,265354135.4854981,21_fac,,$,,212,LPSR_DIRECT,0,rollup_from_subaccounts
23,212_mat,265226006.17784026,21_mat,,$,,212,LPSR_DIRECT,0,rollup_from_subaccounts
24,212_lab,699834346.769797,21_lab,,$,,212,LPSR_DIRECT,0,rollup_from_subaccounts
25,212.1_fac,260662312.98570865,212_fac,,$,,212.1,LPSR_DIRECT,0,rollup_from_subaccounts
26,212.1_mat,223304061.2222388,212_mat,,$,,212.1,LPSR_DIRECT,0,rollup_from_subaccounts
27,212.1_lab,659002637.1147139,212_lab,,$,,212.1,LPSR_DIRECT,0,rollup_from_subaccounts
28,212.13_fac,0.0,212.1_fac,,$,,212.13,LPSR_DIRECT,0,collapsed_rollup_zero
29,212.13_mat,23015624.22840005,212.1_mat,category_scale,$,"ref_212_13_mat, scale_sub_str_V, scale_ap1000",212.13,LPSR_DIRECT,0,collapsed_category_scaled
30,212.13_lab,31766466.96375373,212.1_lab,category_scale,$,"ref_212_13_lab, scale_sub_str_V, scale_ap1000",212.13,LPSR_DIRECT,0,collapsed_category_scaled
31,212.14_fac,9659226.660654046,212.1_fac,sum_all,$,"ce_212_141_fac, ce_212_140_fac, ce_212_142_fac, ce_212_149_fac",212.14,LPSR_DIRECT,0,rollup_from_moved_variables
32,212.14_mat,96032033.07062367,212.1_mat,sum_all,$,"ce_212_141_mat, ce_212_140_mat, ce_212_142_mat, ce_212_149_mat",212.14,LPSR_DIRECT,0,rollup_from_moved_variables
33,212.14_lab,200379649.92886704,212.1_lab,sum_all,$,"ce_212_141_lab, ce_212_140_lab, ce_212_142_lab, ce_212_149_lab",212.14,LPSR_DIRECT,0,rollup_from_moved_variables
34,212.15_fac,251003086.32505465,212.1_fac,category_scale,$,"ref_212_15_fac, scale_sup_str_S, f_ss_cont_fac, scale_ap1000",212.15,LPSR_DIRECT,0,category_scaled
35,212.15_mat,104256403.92321509,212.1_mat,category_scale,$,"ref_212_15_mat, scale_sup_str_S, f_ss_cont_mat, scale_ap1000",212.15,LPSR_DIRECT,0,category_scaled
36,212.15_lab,426856520.22209316,212.1_lab,category_scale,$,"ref_212_15_lab, scale_sup_str_S, f_ss_cont_lab, scale_ap1000",212.15,LPSR_DIRECT,0,category_scaled
37,212.2_fac,4691822.49978938,212_fac,,$,,212.2,LPSR_DIRECT,0,rollup_from_subaccounts
38,212.2_mat,7048105.69649458,212_mat,,$,,212.2,LPSR_DIRECT,0,rollup_from_subaccounts
39,212.2_lab,24714573.532158375,212_lab,,$,,212.2,LPSR_DIRECT,0,rollup_from_subaccounts
40,212.21_fac,431797.8671499798,212.2_fac,category_scale,$,"ref_212_21_fac, scale_sup_const, scale_ap1000",212.21,LPSR_DIRECT,0,collapsed_category_scaled
41,212.21_mat,588268.4560361172,212.2_mat,category_scale,$,"ref_212_21_mat, scale_sup_const, scale_ap1000",212.21,LPSR_DIRECT,0,collapsed_category_scaled
42,212.21_lab,3007753.426533696,212.2_lab,category_scale,$,"ref_212_21_lab, scale_sup_const, scale_ap1000",212.21,LPSR_DIRECT,0,collapsed_category_scaled
43,212.22_fac,685392.425591078,212.2_fac,category_scale,$,"ref_212_22_fac, scale_P, scale_ap1000",212.22,LPSR_DIRECT,0,collapsed_category_scaled
44,212.22_mat,20573.777064152775,212.2_mat,category_scale,$,"ref_212_22_mat, scale_P, scale_ap1000",212.22,LPSR_DIRECT,0,collapsed_category_scaled
45,212.22_lab,192526.84725824933,212.2_lab,category_scale,$,"ref_212_22_lab, scale_P, scale_ap1000",212.22,LPSR_DIRECT,0,collapsed_category_scaled
46,212.23_fac,3008426.772742148,212.2_fac,category_scale,$,"ref_212_23_fac, scale_P, scale_ap1000",212.23,LPSR_DIRECT,0,collapsed_category_scaled
47,212.23_mat,2554693.8474467047,212.2_mat,category_scale,$,"ref_212_23_mat, scale_P, scale_ap1000",212.23,LPSR_DIRECT,0,collapsed_category_scaled
48,212.23_lab,11259965.381348634,212.2_lab,category_scale,$,"ref_212_23_lab, scale_P, scale_ap1000",212.23,LPSR_DIRECT,0,collapsed_category_scaled
49,212.24_fac,0.0,212.2_fac,,$,,212.24,LPSR_DIRECT,0,category_scaled
50,212.24_mat,3858452.2811448667,212.2_mat,category_scale,$,"ref_212_24_mat, scale_sup_const, scale_ap1000",212.24,LPSR_DIRECT,0,category_scaled
51,212.24_lab,9934342.401714703,212.2_lab,category_scale,$,"ref_212_24_lab, scale_sup_const, scale_ap1000",212.24,LPSR_DIRECT,0,category_scaled
52,212.25_fac,566205.4343061736,212.2_fac,category_scale,$,"ref_212_25_fac, scale_ap1000",212.25,LPSR_DIRECT,0,category_scaled
53,212.25_mat,26117.33480273843,212.2_mat,category_scale,$,"ref_212_25_mat, scale_ap1000",212.25,LPSR_DIRECT,0,category_scaled
54,212.25_lab,319985.4753030923,212.2_lab,category_scale,$,"ref_212_25_lab, scale_ap1000",212.25,LPSR_DIRECT,0,category_scaled
55,212.3_fac,0.0,212_fac,,$,,212.3,LPSR_DIRECT,0,category_scaled
56,212.3_mat,34873839.25910692,212_mat,category_scale,$,"ref_212_3_mat, scale_frm_S, scale_ap1000",212.3,LPSR_DIRECT,0,category_scaled
57,212.3_lab,16117136.122924656,212_lab,category_scale,$,"ref_212_3_lab, scale_frm_S, scale_ap1000",212.3,LPSR_DIRECT,0,category_scaled
58,213_fac,4135808.4957542405,21_fac,,$,,213,LPSR_DIRECT,0,rollup_from_subaccounts
59,213_mat,93842959.73945056,21_mat,,$,,213,LPSR_DIRECT,0,rollup_from_subaccounts
60,213_lab,106490707.26782367,21_lab,,$,,213,LPSR_DIRECT,0,rollup_from_subaccounts
61,213.1_fac,0.0,213_fac,,$,,213.1,LPSR_DIRECT,0,rollup_from_subaccounts
62,213.1_mat,89012954.98679705,213_mat,,$,,213.1,LPSR_DIRECT,0,rollup_from_subaccounts
63,213.1_lab,87444126.08622694,213_lab,,$,,213.1,LPSR_DIRECT,0,rollup_from_subaccounts
64,213.13_fac,0.0,213.1_fac,,$,,213.13,LPSR_DIRECT,0,collapsed_rollup_zero
65,213.13_mat,12195542.92064744,213.1_mat,category_scale,$,"ref_213_13_mat, scale_turb_gen_bldg_sub_vol, scale_ap1000",213.13,LPSR_DIRECT,0,collapsed_category_scaled
66,213.13_lab,28855050.495169442,213.1_lab,category_scale,$,"ref_213_13_lab, scale_turb_gen_bldg_sub_vol, scale_ap1000",213.13,LPSR_DIRECT,0,collapsed_category_scaled
67,213.14_fac,0.0,213.1_fac,sum_all,$,"ce_213_141_fac, ce_213_142_fac, ce_213_143_fac, ce_213_144_fac, ce_213_145_fac, ce_213_146_fac, ce_213_147_fac, ce_213_149_fac",213.14,LPSR_DIRECT,0,rollup_from_moved_variables
68,213.14_mat,76817412.06614962,213.1_mat,sum_all,$,"ce_213_141_mat, ce_213_142_mat, ce_213_143_mat, ce_213_144_mat, ce_213_145_mat, ce_213_146_mat, ce_213_147_mat, ce_213_149_mat",213.14,LPSR_DIRECT,0,rollup_from_moved_variables
69,213.14_lab,58589075.59105751,213.1_lab,sum_all,$,"ce_213_141_lab, ce_213_142_lab, ce_213_143_lab, ce_213_144_lab, ce_213_145_lab, ce_213_146_lab, ce_213_147_lab, ce_213_149_lab",213.14,LPSR_DIRECT,0,rollup_from_moved_variables
70,213.2_fac,4135808.4957542405,213_fac,,$,,213.2,LPSR_DIRECT,0,rollup_from_subaccounts
71,213.2_mat,4830004.752653482,213_mat,,$,,213.2,LPSR_DIRECT,0,rollup_from_subaccounts
72,213.2_lab,19046581.181596726,213_lab,,$,,213.2,LPSR_DIRECT,0,rollup_from_subaccounts
73,213.21_fac,70522.35580515602,213.2_fac,category_scale,$,"ref_213_21_fac, scale_bldg_V, scale_ap1000",213.21,LPSR_DIRECT,0,collapsed_category_scaled
74,213.21_mat,2474611.350002286,213.2_mat,category_scale,$,"ref_213_21_mat, scale_bldg_V, scale_ap1000",213.21,LPSR_DIRECT,0,collapsed_category_scaled
75,213.21_lab,10088245.580026476,213.2_lab,category_scale,$,"ref_213_21_lab, scale_bldg_V, scale_ap1000",213.21,LPSR_DIRECT,0,collapsed_category_scaled
76,213.22_fac,3414591.76124794,213.2_fac,category_scale,$,"ref_213_22_fac, scale_P, scale_ap1000",213.22,LPSR_DIRECT,0,collapsed_category_scaled
77,213.22_mat,810807.2797069838,213.2_mat,category_scale,$,"ref_213_22_mat, scale_P, scale_ap1000",213.22,LPSR_DIRECT,0,collapsed_category_scaled
78,213.22_lab,4894088.989635627,213.2_lab,category_scale,$,"ref_213_22_lab, scale_P, scale_ap1000",213.22,LPSR_DIRECT,0,collapsed_category_scaled
79,213.24_fac,0.0,213.2_fac,,$,,213.24,LPSR_DIRECT,0,category_scaled
80,213.24_mat,1517823.2147656532,213.2_mat,category_scale,$,"ref_213_24_mat, scale_bldg_V, scale_ap1000",213.24,LPSR_DIRECT,0,category_scaled
81,213.24_lab,3783600.693974619,213.2_lab,category_scale,$,"ref_213_24_lab, scale_bldg_V, scale_ap1000",213.24,LPSR_DIRECT,0,category_scaled
82,213.25_fac,650694.3787011446,213.2_fac,category_scale,$,"ref_213_25_fac, scale_ap1000",213.25,LPSR_DIRECT,0,collapsed_category_scaled
83,213.25_mat,26762.90817855965,213.2_mat,category_scale,$,"ref_213_25_mat, scale_ap1000",213.25,LPSR_DIRECT,0,collapsed_category_scaled
84,213.25_lab,280645.91796000587,213.2_lab,category_scale,$,"ref_213_25_lab, scale_ap1000",213.25,LPSR_DIRECT,0,collapsed_category_scaled
85,214_fac,489345.5441078161,21_fac,category_scale,$,"ref_214_fac, scale_ap1000",214,LPSR_DIRECT,0,collapsed_category_scaled
86,214_mat,3161155.3982863394,21_mat,category_scale,$,"ref_214_mat, scale_ap1000",214,LPSR_DIRECT,0,collapsed_category_scaled
87,214_lab,9287059.555453569,21_lab,category_scale,$,"ref_214_lab, scale_ap1000",214,LPSR_DIRECT,0,collapsed_category_scaled
88,215_fac,18776678.100152925,21_fac,,$,,215,LPSR_DIRECT,0,rollup_from_subaccounts
89,215_mat,17026499.82745094,21_mat,,$,,215,LPSR_DIRECT,0,rollup_from_subaccounts
90,215_lab,47308835.21335119,21_lab,,$,,215,LPSR_DIRECT,0,rollup_from_subaccounts
91,215.1_fac,0.0,215_fac,,$,,215.1,LPSR_DIRECT,0,rollup_from_subaccounts
92,215.1_mat,14648188.691755326,215_mat,,$,,215.1,LPSR_DIRECT,0,rollup_from_subaccounts
93,215.1_lab,35046794.79682836,215_lab,,$,,215.1,LPSR_DIRECT,0,rollup_from_subaccounts
94,215.13_fac,0.0,215.1_fac,,$,,215.13,LPSR_DIRECT,0,collapsed_rollup_zero
95,215.13_mat,1648584.0152528996,215.1_mat,category_scale,$,"ref_215_13_mat, scale_pri_aux_bldg_sub_vol, scale_ap1000",215.13,LPSR_DIRECT,0,collapsed_category_scaled
96,215.13_lab,2303854.985462674,215.1_lab,category_scale,$,"ref_215_13_lab, scale_pri_aux_bldg_sub_vol, scale_ap1000",215.13,LPSR_DIRECT,0,collapsed_category_scaled
97,215.14_fac,0.0,215.1_fac,sum_all,$,"ce_215_141_fac, ce_215_142_fac, ce_215_145_fac, ce_215_146_fac, ce_215_147_fac, ce_215_149_fac",215.14,LPSR_DIRECT,0,rollup_from_moved_variables
98,215.14_mat,12999604.676502425,215.1_mat,sum_all,$,"ce_215_141_mat, ce_215_142_mat, ce_215_145_mat, ce_215_146_mat, ce_215_147_mat, ce_215_149_mat",215.14,LPSR_DIRECT,0,rollup_from_moved_variables
99,215.14_lab,32742939.811365675,215.1_lab,sum_all,$,"ce_215_141_lab, ce_215_142_lab, ce_215_145_lab, ce_215_146_lab, ce_215_147_lab, ce_215_149_lab",215.14,LPSR_DIRECT,0,rollup_from_moved_variables
100,215.2_fac,18776678.100152925,215_fac,,$,,215.2,LPSR_DIRECT,0,rollup_from_subaccounts
101,215.2_mat,2378311.13569561,215_mat,,$,,215.2,LPSR_DIRECT,0,rollup_from_subaccounts
102,215.2_lab,12262040.416522838,215_lab,,$,,215.2,LPSR_DIRECT,0,rollup_from_subaccounts
103,215.21_fac,8218.023806622594,215.2_fac,category_scale,$,"ref_215_21_fac, scale_pri_aux_bldg_bldg_vol, scale_ap1000",215.21,LPSR_DIRECT,0,collapsed_category_scaled
104,215.21_mat,377825.40044081083,215.2_mat,category_scale,$,"ref_215_21_mat, scale_pri_aux_bldg_bldg_vol, scale_ap1000",215.21,LPSR_DIRECT,0,collapsed_category_scaled
105,215.21_lab,1605358.3116657026,215.2_lab,category_scale,$,"ref_215_21_lab, scale_pri_aux_bldg_bldg_vol, scale_ap1000",215.21,LPSR_DIRECT,0,collapsed_category_scaled
106,215.22_fac,15341761.9722088,215.2_fac,sum_all,$,"ce_215_221_fac, ce_215_222_fac, ce_215_223_fac, ce_215_224_fac, ce_215_225_fac, ce_215_226_fac, ce_215_227_fac, ce_215_228_fac",215.22,LPSR_DIRECT,0,rollup_from_moved_variables
107,215.22_mat,1376695.6229113543,215.2_mat,sum_all,$,"ce_215_221_mat, ce_215_222_mat, ce_215_223_mat, ce_215_224_mat, ce_215_225_mat, ce_215_226_mat, ce_215_227_mat, ce_215_228_mat",215.22,LPSR_DIRECT,0,rollup_from_moved_variables
108,215.22_lab,7717007.95492392,215.2_lab,sum_all,$,"ce_215_221_lab, ce_215_222_lab, ce_215_223_lab, ce_215_224_lab, ce_215_225_lab, ce_215_226_lab, ce_215_227_lab, ce_215_228_lab",215.22,LPSR_DIRECT,0,rollup_from_moved_variables
109,215.23_fac,2513583.6178932665,215.2_fac,category_scale,$,"ref_215_23_fac, scale_P, scale_ap1000",215.23,LPSR_DIRECT,0,collapsed_category_scaled
110,215.23_mat,93989.8071349544,215.2_mat,category_scale,$,"ref_215_23_mat, scale_P, scale_ap1000",215.23,LPSR_DIRECT,0,collapsed_category_scaled
111,215.23_lab,1096815.1607274488,215.2_lab,category_scale,$,"ref_215_23_lab, scale_P, scale_ap1000",215.23,LPSR_DIRECT,0,collapsed_category_scaled
112,215.24_fac,0.0,215.2_fac,,$,,215.24,LPSR_DIRECT,0,category_scaled
113,215.24_mat,489478.64018833125,215.2_mat,category_scale,$,"ref_215_24_mat, scale_pri_aux_bldg_bldg_vol, scale_ap1000",215.24,LPSR_DIRECT,0,category_scaled
114,215.24_lab,1395933.9200704254,215.2_lab,category_scale,$,"ref_215_24_lab, scale_pri_aux_bldg_bldg_vol, scale_ap1000",215.24,LPSR_DIRECT,0,category_scaled
115,215.25_fac,913114.4862442346,215.2_fac,category_scale,$,"ref_215_25_fac, scale_ap1000",215.25,LPSR_DIRECT,0,category_scaled
116,215.25_mat,40321.66502015918,215.2_mat,category_scale,$,"ref_215_25_mat, scale_ap1000",215.25,LPSR_DIRECT,0,category_scaled
117,215.25_lab,446925.0691353401,215.2_lab,category_scale,$,"ref_215_25_lab, scale_ap1000",215.25,LPSR_DIRECT,0,category_scaled
118,216_fac,4242237.965267619,21_fac,,$,,216,LPSR_DIRECT,0,rollup_from_subaccounts
119,216_mat,17213433.7842787,21_mat,,$,,216,LPSR_DIRECT,0,rollup_from_subaccounts
120,216_lab,39208277.05724503,21_lab,,$,,216,LPSR_DIRECT,0,rollup_from_subaccounts
121,216.1_fac,0.0,216_fac,,$,,216.1,LPSR_DIRECT,0,rollup_from_subaccounts
122,216.1_mat,14712511.279095633,216_mat,,$,,216.1,LPSR_DIRECT,0,rollup_from_subaccounts
123,216.1_lab,29494945.783749547,216_lab,,$,,216.1,LPSR_DIRECT,0,rollup_from_subaccounts
124,216.13_fac,0.0,216.1_fac,,$,,216.13,LPSR_DIRECT,0,collapsed_rollup_zero
125,216.13_mat,4497285.903603937,216.1_mat,category_scale,$,"ref_216_13_mat, scale_waste_bldg_sub_vol, scale_ap1000",216.13,LPSR_DIRECT,0,collapsed_category_scaled
126,216.13_lab,6879775.552167179,216.1_lab,category_scale,$,"ref_216_13_lab, scale_waste_bldg_sub_vol, scale_ap1000",216.13,LPSR_DIRECT,0,collapsed_category_scaled
127,216.14_fac,0.0,216.1_fac,sum_all,$,"ce_216_141_fac, ce_216_142_fac, ce_216_143_fac, ce_216_144_fac, ce_216_145_fac, ce_216_146_fac, ce_216_147_fac, ce_216_148_fac, ce_216_149_fac",216.14,LPSR_DIRECT,0,rollup_from_moved_variables
128,216.14_mat,10215225.375491695,216.1_mat,sum_all,$,"ce_216_141_mat, ce_216_142_mat, ce_216_143_mat, ce_216_144_mat, ce_216_145_mat, ce_216_146_mat, ce_216_147_mat, ce_216_148_mat, ce_216_149_mat",216.14,LPSR_DIRECT,0,rollup_from_moved_variables
129,216.14_lab,22615170.231582366,216.1_lab,sum_all,$,"ce_216_141_lab, ce_216_142_lab, ce_216_143_lab, ce_216_144_lab, ce_216_145_lab, ce_216_146_lab, ce_216_147_lab, ce_216_148_lab, ce_216_149_lab",216.14,LPSR_DIRECT,0,rollup_from_moved_variables
130,216.2_fac,4242237.965267619,216_fac,,$,,216.2,LPSR_DIRECT,0,rollup_from_subaccounts
131,216.2_mat,2500922.505183069,216_mat,,$,,216.2,LPSR_DIRECT,0,rollup_from_subaccounts
132,216.2_lab,9713331.27349549,216_lab,,$,,216.2,LPSR_DIRECT,0,rollup_from_subaccounts
133,216.21_fac,0.0,216.2_fac,,$,,216.21,LPSR_DIRECT,0,collapsed_rollup_zero
134,216.21_mat,227547.45583456336,216.2_mat,category_scale,$,"ref_216_21_mat, scale_waste_bldg_bldg_vol, scale_ap1000",216.21,LPSR_DIRECT,0,collapsed_category_scaled
135,216.21_lab,1149736.740640521,216.2_lab,category_scale,$,"ref_216_21_lab, scale_waste_bldg_bldg_vol, scale_ap1000",216.21,LPSR_DIRECT,0,collapsed_category_scaled
136,216.22_fac,3224846.1865984323,216.2_fac,category_scale,$,"ref_216_22_fac, scale_P, scale_ap1000",216.22,LPSR_DIRECT,0,collapsed_category_scaled
137,216.22_mat,1917695.810005407,216.2_mat,category_scale,$,"ref_216_22_mat, scale_P, scale_ap1000",216.22,LPSR_DIRECT,0,collapsed_category_scaled
138,216.22_lab,7253338.607219279,216.2_lab,category_scale,$,"ref_216_22_lab, scale_P, scale_ap1000",216.22,LPSR_DIRECT,0,collapsed_category_scaled
139,216.24_fac,0.0,216.2_fac,,$,,216.24,LPSR_DIRECT,0,category_scaled
140,216.24_mat,307800.07836557,216.2_mat,category_scale,$,"ref_216_24_mat, scale_waste_bldg_bldg_vol, scale_ap1000",216.24,LPSR_DIRECT,0,category_scaled
141,216.24_lab,812035.2786810104,216.2_lab,category_scale,$,"ref_216_24_lab, scale_waste_bldg_bldg_vol, scale_ap1000",216.24,LPSR_DIRECT,0,category_scaled
142,216.25_fac,1017391.7786691868,216.2_fac,category_scale,$,"ref_216_25_fac, scale_ap1000",216.25,LPSR_DIRECT,0,collapsed_category_scaled
143,216.25_mat,47879.16097752832,216.2_mat,category_scale,$,"ref_216_25_mat, scale_ap1000",216.25,LPSR_DIRECT,0,collapsed_category_scaled
144,216.25_lab,498220.64695467934,216.2_lab,category_scale,$,"ref_216_25_lab, scale_ap1000",216.25,LPSR_DIRECT,0,collapsed_category_scaled
145,217_fac,6292153.004829784,21_fac,,$,,217,LPSR_DIRECT,0,rollup_from_subaccounts
146,217_mat,23226380.820417207,21_mat,,$,,217,LPSR_DIRECT,0,rollup_from_subaccounts
147,217_lab,25683039.591433283,21_lab,,$,,217,LPSR_DIRECT,0,rollup_from_subaccounts
148,217.1_fac,0.0,217_fac,,$,,217.1,LPSR_DIRECT,0,rollup_from_subaccounts
149,217.1_mat,5180875.137002043,217_mat,,$,,217.1,LPSR_DIRECT,0,rollup_from_subaccounts
150,217.1_lab,12817581.258277884,217_lab,,$,,217.1,LPSR_DIRECT,0,rollup_from_subaccounts
151,217.13_fac,0.0,217.1_fac,,$,,217.13,LPSR_DIRECT,0,collapsed_rollup_zero
152,217.13_mat,696543.1495473332,217.1_mat,category_scale,$,"ref_217_13_mat, scale_fuel_stor_bldg_sub_vol, scale_ap1000",217.13,LPSR_DIRECT,0,collapsed_category_scaled
153,217.13_lab,1368349.2813425544,217.1_lab,category_scale,$,"ref_217_13_lab, scale_fuel_stor_bldg_sub_vol, scale_ap1000",217.13,LPSR_DIRECT,0,collapsed_category_scaled
154,217.3_fac,0.0,217_fac,,$,,217.3,LPSR_DIRECT,0,category_scaled
155,217.3_mat,16739443.36274579,217_mat,category_scale,$,"ref_217_3_mat, scale_frm_S_9_71886e_06, scale_ap1000",217.3,LPSR_DIRECT,0,category_scaled
156,217.3_lab,7736225.588731435,217_lab,category_scale,$,"ref_217_3_lab, scale_frm_S_9_71886e_06, scale_ap1000",217.3,LPSR_DIRECT,0,category_scaled
157,217.14_fac,0.0,217.1_fac,sum_all,$,"ce_217_141_fac, ce_217_142_fac, ce_217_145_fac, ce_217_147_fac, ce_217_149_fac",217.14,LPSR_DIRECT,0,rollup_from_moved_variables
158,217.14_mat,4484331.987454711,217.1_mat,sum_all,$,"ce_217_141_mat, ce_217_142_mat, ce_217_145_mat, ce_217_147_mat, ce_217_149_mat",217.14,LPSR_DIRECT,0,rollup_from_moved_variables
159,217.14_lab,11449231.976935325,217.1_lab,sum_all,$,"ce_217_141_lab, ce_217_142_lab, ce_217_145_lab, ce_217_147_lab, ce_217_149_lab",217.14,LPSR_DIRECT,0,rollup_from_moved_variables
160,217.2_fac,6292153.004829784,217_fac,,$,,217.2,LPSR_DIRECT,0,rollup_from_subaccounts
161,217.2_mat,1306062.3206693772,217_mat,,$,,217.2,LPSR_DIRECT,0,rollup_from_subaccounts
162,217.2_lab,5129232.744423966,217_lab,,$,,217.2,LPSR_DIRECT,0,rollup_from_subaccounts
163,217.21_fac,14069.6936904208,217.2_fac,category_scale,$,"ref_217_21_fac, scale_fuel_stor_bldg_bldg_vol, scale_ap1000",217.21,LPSR_DIRECT,0,collapsed_category_scaled
164,217.21_mat,281517.0448992163,217.2_mat,category_scale,$,"ref_217_21_mat, scale_fuel_stor_bldg_bldg_vol, scale_ap1000",217.21,LPSR_DIRECT,0,collapsed_category_scaled
165,217.21_lab,660329.2679782314,217.2_lab,category_scale,$,"ref_217_21_lab, scale_fuel_stor_bldg_bldg_vol, scale_ap1000",217.21,LPSR_DIRECT,0,collapsed_category_scaled
166,217.22_fac,551228.8160138695,217.2_fac,category_scale,$,"ref_217_22_fac, scale_P, scale_ap1000",217.22,LPSR_DIRECT,0,collapsed_category_scaled
167,217.22_mat,787919.9908249651,217.2_mat,category_scale,$,"ref_217_22_mat, scale_P, scale_ap1000",217.22,LPSR_DIRECT,0,collapsed_category_scaled
168,217.22_lab,3521923.410429529,217.2_lab,category_scale,$,"ref_217_22_lab, scale_P, scale_ap1000",217.22,LPSR_DIRECT,0,collapsed_category_scaled
169,217.23_fac,5726854.495125494,217.2_fac,category_scale,$,"ref_217_23_fac, scale_P, scale_ap1000",217.23,LPSR_DIRECT,0,collapsed_category_scaled
170,217.23_mat,30165.283877267044,217.2_mat,category_scale,$,"ref_217_23_mat, scale_P, scale_ap1000",217.23,LPSR_DIRECT,0,collapsed_category_scaled
171,217.23_lab,399287.6452513784,217.2_lab,category_scale,$,"ref_217_23_lab, scale_P, scale_ap1000",217.23,LPSR_DIRECT,0,collapsed_category_scaled
172,217.24_fac,0.0,217.2_fac,,$,,217.24,LPSR_DIRECT,0,category_scaled
173,217.24_mat,206460.0010679287,217.2_mat,category_scale,$,"ref_217_24_mat, scale_fuel_stor_bldg_bldg_vol, scale_ap1000",217.24,LPSR_DIRECT,0,category_scaled
174,217.24_lab,547692.4207648278,217.2_lab,category_scale,$,"ref_217_24_lab, scale_fuel_stor_bldg_bldg_vol, scale_ap1000",217.24,LPSR_DIRECT,0,category_scaled
175,218_fac,13518433.632366458,21_fac,,$,,218,LPSR_DIRECT,0,rollup_from_subaccounts
176,218_mat,10212281.98346948,21_mat,,$,,218,LPSR_DIRECT,0,rollup_from_subaccounts
177,218_lab,33895360.29201859,21_lab,,$,,218,LPSR_DIRECT,0,rollup_from_subaccounts
178,218A_fac,6620223.142967545,218_fac,,$,,218A,LPSR_DIRECT,0,rollup_from_subaccounts
179,218A_mat,2915579.4090758967,218_mat,,$,,218A,LPSR_DIRECT,0,rollup_from_subaccounts
180,218A_lab,8306907.673871875,218_lab,,$,,218A,LPSR_DIRECT,0,rollup_from_subaccounts
181,218A.1_fac,0.0,218A_fac,sum_all,$,"ce_218A_13_fac, ce_218A_14_fac",218A.1,LPSR_DIRECT,0,rollup_from_moved_variables
182,218A.1_mat,2425886.596632306,218A_mat,sum_all,$,"ce_218A_13_mat, ce_218A_14_mat",218A.1,LPSR_DIRECT,0,rollup_from_moved_variables
183,218A.1_lab,5127112.612297488,218A_lab,sum_all,$,"ce_218A_13_lab, ce_218A_14_lab",218A.1,LPSR_DIRECT,0,rollup_from_moved_variables
184,218A.2_fac,6620223.142967547,218A_fac,sum_all,$,"ce_218A_21_fac, ce_218A_23_fac, ce_218A_24_fac",218A.2,LPSR_DIRECT,0,rollup_from_moved_variables
